machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire,h2d_occupancy
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,4096,f32,1,8,64,67108864,1,2.55971,2.52074,2.60484,1.50697,0,26.2173,2.77851,0,2.50222,0.221344,0,1,rsweep,f32,0.901145
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,1,8,4,4194304,64,104.744,103.112,107.416,1.66352,0,2.56278,116.351,102.767,10.2468,0,0,1,rsweep,f32,0.0879778
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,f32,1,8,4,4194304,64,17.1452,16.722,17.724,1.90382,0,15.6566,19.0254,14.5511,10.6682,1.03126,0,1,rsweep,f32,0.564791
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,8192,f32,1,8,4,4194304,64,10.2746,10.1966,10.3316,0.450597,0,26.1262,11.3684,0,10.228,1.04034,0,1,rsweep,f32,0.899903
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,8192,f32,1,8,4,4194304,64,9.35425,9.32299,9.47082,0.289361,0,28.6966,10.3393,0,10.1896,1.68755,0,1,rsweep,f32,0.985873
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,1,8,16,16777216,16,55.741,52.853,58.808,4.07765,0,4.81576,61.8725,54.401,10.077,0,0,1,rsweep,f32,0.162857
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,f32,1,8,16,16777216,16,14.0687,13.9685,14.8431,1.11368,0,19.0803,15.5739,11.8389,11.4143,1.03629,0,1,rsweep,f32,0.731736
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,8192,f32,1,8,16,16777216,16,10.121,10.0661,10.1906,0.376362,0,26.5227,11.1353,0,10.0755,1.03366,0,1,rsweep,f32,0.904374
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,8192,f32,1,8,16,16777216,16,9.29034,9.25401,9.30961,0.296892,0,28.894,10.2181,0,10.061,1.5063,0,1,rsweep,f32,0.98496
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,1,8,64,67108864,4,61.8188,56.822,67.5393,5.98948,1,4.34229,68.2386,59.2261,10.0029,0,0,1,rsweep,f32,0.146548
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,f32,1,8,64,67108864,4,14.4343,14.253,14.7907,0.989519,0,18.597,15.9015,11.0384,11.2288,1.03542,0,1,rsweep,f32,0.706094
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_fair,transpose_quant,8192,f32,1,8,64,67108864,4,10.0755,10.0241,10.1265,0.548684,0,26.6424,11.0929,0,10.0401,1.03304,0,1,rsweep,f32,0.905147
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b_pipelined,transpose_quant,8192,f32,1,8,64,67108864,4,9.50458,9.48574,9.54579,0.337687,0,28.2427,10.4519,0,10.0081,1.65632,0,1,rsweep,f32,0.957769
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,f32,1,8,256,268435456,1,63.995,57.7667,70.0104,6.82197,1,4.19463,70.6438,54.8092,10.0051,0,0,1,rsweep,f32,0.141882
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,f32,1,8,256,268435456,1,21.0763,20.9602,21.3807,0.949532,0,12.7364,21.5248,10.1808,10.0369,1.0307,0,1,rsweep,f32,0.465583
