# config.machine: 7800x3d-4070tis
# config.bin: ./bench-rtrack
# config.transforms: matrix
# config.methods: both
# config.n: 8192
# config.chunk_mib: 4; 16; 64; 256
# config.threads: 1; 2; 4; 8
# config.warmup: 5
# config.iters: 30
# config.out_csv: bench/results/r2_gen4_matrix_tsweep_7800x3d_4070tis.csv
# calibration.timestamp: 2026-07-23T00:34:22+0900
# calibration.hostname: JueonAtHome
# calibration.kernel: Linux JueonAtHome 6.18.33.2-microsoft-standard-WSL2 #1 SMP PREEMPT_DYNAMIC Thu Jun 18 21:54:43 UTC 2026 x86_64
# calibration.cpu_model: AMD Ryzen 7 7800X3D 8-Core Processor
# calibration.governors: 
# calibration.transparent_hugepage: always [madvise] never
# calibration.numactl_available: False
# calibration.cuda_toolkit: nvcc: NVIDIA (R) Cuda compiler driver Copyright (c) 2005-2026 NVIDIA Corporation Built on Thu_Mar_19_11:12:51_PM_PDT_2026 Cuda compilation tools, release 13.2, V13.2.78 Build cuda_13.2.r13.2/compiler.37668154_0
# calibration.gpus: {'name': 'NVIDIA GeForce RTX 4070 Ti SUPER', 'driver': '595.79', 'pcie_gen_current_idle': '4', 'pcie_gen_max': '4', 'pcie_width_current_idle': '16', 'pcie_width_max': '16', 'clocks_sm': '210 MHz', 'clocks_mem': '405 MHz'}
# calibration.pcie_under_load.gen: 4
# calibration.pcie_under_load.width: 16
# calibration.triad_gbps: 35.86
# calibration.nvbandwidth: None
# calibration.notes: cpufreq governors unreadable; nvbandwidth not installed
machine,gpu,method,transform,N,dtype_out,r,threads,chunk_req_mib,staging_bytes,n_chunks,median_ms,min_ms,p95_ms,iqr_over_median_pct,unstable,effective_input_GBps,gpu_pipeline_ms,cpu_stage_ms,h2d_ms,gpu_kernel_ms,gpu_recv_ms,verified,variant,wire
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,8192,f32,1,2,16,16777216,16,19.8556,18.0903,21.624,7.60516,1,13.5194,19.3766,17.192,10.2153,0.905136,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,2,64,67108864,4,21.4839,20.5148,23.1982,4.45178,0,12.4947,20.9925,18.6652,10.2986,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,8192,f32,1,2,64,67108864,4,21.6859,19.5458,24.4961,5.86546,1,12.3783,21.1707,16.0194,10.701,2.83773,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,blocked_transpose,8192,f32,1,2,256,268435456,1,28.6073,27.3415,31.0908,3.80609,0,9.38345,28.0007,17.8587,10.3855,0,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,blocked_transpose,8192,f32,1,2,256,268435456,1,28.6739,26.1346,30.6145,7.74806,1,9.36168,27.7622,14.2267,10.6273,3.30998,0,1,matrix,f32
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,s8,0.25,2,4,4194304,16,247.808,234.991,256.279,4.13672,0,1.08324,242.555,246.454,2.79808,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,2,4,4194304,64,26.5892,24.5304,34.0526,8.79347,1,10.0957,25.8953,19.67,11.2372,3.68552,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,s8,0.25,2,16,16777216,4,250.183,229.068,263.527,5.73634,1,1.07295,244.778,249.134,2.67445,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,2,16,16777216,16,22.2487,20.1841,24.0952,4.58202,0,12.0652,21.4467,17.1841,10.7409,3.39347,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,a,transpose_quant,8192,s8,0.25,2,64,67108864,1,248.419,232.251,262.988,3.53325,0,1.08057,243.486,245.591,2.65744,0,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,2,64,67108864,4,22.4686,20.4589,24.8148,8.98477,1,11.9471,21.7513,16.1042,10.5558,3.36909,0,1,matrix,s8
7800x3d-4070tis,NVIDIA GeForce RTX 4070 Ti SUPER,b,transpose_quant,8192,s8,0.25,2,256,268435456,1,28.8125,26.1176,30.2294,4.15751,0,9.31662,27.8712,14.2641,10.6509,3.20798,0,1,matrix,s8
